paper_overview.citation,paper_overview.is_review_paper,paper_overview.study_region,temporal_coverage.sampling_dates,temporal_coverage.granularity,temporal_coverage.time_periods,extraction_notes,row_type,site.id,site.description,site.latitude,site.longitude,site.matrix,site.sample_type,site.source_quote,site.source_location,parameter.id,parameter.name,parameter.name_as_reported,parameter.cas_number,parameter.category,parameter.unit_as_reported,data_source.location,data_source.description,data_source.page
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N3,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N4,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N5,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N6,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N7,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N8,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N9,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N10,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N11,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N12,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N13,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N14,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,N15,"Sampling point on Najafgarh drain, located approximately 500 m upstream to a selected secondary drain.",,,surface water,grab sample,"water quality analysis was conducted for twenty-five sampling locations comprising fifteen points on the Najafgarh drain (N1–N15)... In the Najafgarh drain, sampling points were purposely located at approximately 500 m upstream and downstream locations to each selected secondary drain so as to find the effect of that particular secondary drain on the Najafgarh drain water quality.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,Y1,"Sampling point on Yamuna River, upstream to the Najafgarh drain outfall.",,,surface water,grab sample,"and two points in the Yamuna River (Y1-Y2)... The two points in the Yamuna River were then selected on a similar basis, i.e., upstream and downstream locations to the Najafgarh drain outfall.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",site,Y2,"Sampling point on Yamuna River, downstream to the Najafgarh drain outfall.",,,surface water,grab sample,"and two points in the Yamuna River (Y1-Y2)... The two points in the Yamuna River were then selected on a similar basis, i.e., upstream and downstream locations to the Najafgarh drain outfall.","Page 3, Figure 1",,,,,,,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P1,Temperature,TEMP,,Physicochemical,°C,,,
"Vaid, M., Sarma, K., Kala, P. & Gupta, A. The plight of Najafgarh drain in NCT of Delhi, India: assessment of the sources, statistical water quality evaluation, and fate of water pollutants. Environ Sci Pollut Res 29, 90580–90600 (2022). https://doi.org/10.1007/s11356-022-21710-z",False,"NCT of Delhi, India",May 2019 (pre-monsoon) and November 2019 (post-monsoon),Biannual,Pre-monsoon season | Post-monsoon season,"The paper mentions 25 sampling locations in total, comprising 15 points on the Najafgarh drain (N1–N15), 8 points on secondary drains (S1-S8), and 2 points in the Yamuna River (Y1-Y2). Table 2 provides detailed information for S1-S8. Descriptions for N and Y sites are derived from the text. Coordinates for N1-N15 and Y1-Y2 sites are not explicitly provided in tabular format, only shown on a map (Figure 1). Therefore, latitude and longitude are null for these sites. The paper states 'physicochemical parameters (n = 16), microbiological parameter (n = 1), and heavy metal concentrations (n=8)'. The 'Reagent preparation and analysis' section lists 14 physicochemical parameters (TEMP, pH, EC, SAL, TDS, TURB, DO, BOD, COD, NN, PHOS, TA, Cl-, TSS) plus Na and K as 'other metals', making it 16. Total coliforms is 1 microbiological. Heavy metals Cr, Pb, Fe, Ni, Mn, Zn, Cd, Cu are 8. This matches the total count of 25 parameters.",parameter,,,,,,,,,P2,pH,pH,,Physicochemical,,,,
